Tipo,ID,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13
Relacion,PARTICIPO_EN,490,227,Protagonista,3,3,,,,,,,,
Relacion,PARTICIPO_EN,458,284,Secundario,2,2,,,,,,,,
Relacion,PARTICIPO_EN,90,178,Secundario,3,0,,,,,,,,
Relacion,PARTICIPO_EN,216,509,Protagonista,3,2,,,,,,,,
Relacion,PARTICIPO_EN,70,744,Protagonista,9,3,,,,,,,,
Relacion,PARTICIPO_EN,164,126,Protagonista,3,3,,,,,,,,
Relacion,PARTICIPO_EN,103,1,Secundario,9,3,,,,,,,,
Relacion,PARTICIPO_EN,376,745,Secundario,4,2,,,,,,,,
Relacion,PARTICIPO_EN,431,706,Secundario,5,2,,,,,,,,
Relacion,PARTICIPO_EN,28,967,Secundario,5,0,,,,,,,,
Relacion,PARTICIPO_EN,348,91,Secundario,1,5,,,,,,,,
Relacion,PARTICIPO_EN,201,394,Secundario,10,4,,,,,,,,
Relacion,PARTICIPO_EN,332,485,Secundario,10,4,,,,,,,,
Relacion,PARTICIPO_EN,347,274,Protagonista,7,3,,,,,,,,
Relacion,PARTICIPO_EN,418,700,Secundario,9,1,,,,,,,,
Relacion,PARTICIPO_EN,46,314,Protagonista,4,0,,,,,,,,
Relacion,PARTICIPO_EN,368,98,Secundario,9,2,,,,,,,,
Relacion,PARTICIPO_EN,429,539,Protagonista,8,4,,,,,,,,
Relacion,PARTICIPO_EN,454,790,Secundario,9,1,,,,,,,,
Relacion,PARTICIPO_EN,279,184,Protagonista,9,5,,,,,,,,
Relacion,PARTICIPO_EN,123,101,Secundario,3,0,,,,,,,,
Relacion,PARTICIPO_EN,14,869,Protagonista,3,5,,,,,,,,
Relacion,PARTICIPO_EN,361,219,Secundario,8,2,,,,,,,,
Relacion,PARTICIPO_EN,487,679,Protagonista,5,4,,,,,,,,
Relacion,PARTICIPO_EN,224,40,Protagonista,10,1,,,,,,,,
Relacion,PARTICIPO_EN,439,958,Secundario,3,5,,,,,,,,
Relacion,PARTICIPO_EN,159,136,Secundario,4,1,,,,,,,,
Relacion,PARTICIPO_EN,489,139,Secundario,6,2,,,,,,,,
Relacion,PARTICIPO_EN,427,494,Protagonista,5,5,,,,,,,,
Relacion,PARTICIPO_EN,139,38,Secundario,8,3,,,,,,,,
Relacion,PARTICIPO_EN,425,928,Secundario,3,2,,,,,,,,
Relacion,PARTICIPO_EN,154,230,Secundario,8,5,,,,,,,,
Relacion,PARTICIPO_EN,235,583,Secundario,2,1,,,,,,,,
Relacion,PARTICIPO_EN,33,601,Secundario,6,2,,,,,,,,
Relacion,PARTICIPO_EN,98,756,Secundario,1,2,,,,,,,,
Relacion,PARTICIPO_EN,119,162,Protagonista,6,4,,,,,,,,
Relacion,PARTICIPO_EN,230,713,Protagonista,2,0,,,,,,,,
Relacion,PARTICIPO_EN,447,209,Secundario,1,1,,,,,,,,
Relacion,PARTICIPO_EN,134,744,Protagonista,6,1,,,,,,,,
Relacion,PARTICIPO_EN,147,452,Protagonista,7,4,,,,,,,,
Relacion,PARTICIPO_EN,17,297,Secundario,8,0,,,,,,,,
Relacion,PARTICIPO_EN,230,87,Secundario,3,2,,,,,,,,
Relacion,PARTICIPO_EN,225,767,Secundario,2,2,,,,,,,,
Relacion,PARTICIPO_EN,409,224,Protagonista,4,0,,,,,,,,
Relacion,PARTICIPO_EN,190,166,Protagonista,7,2,,,,,,,,
Relacion,PARTICIPO_EN,84,75,Secundario,8,0,,,,,,,,
Relacion,PARTICIPO_EN,79,798,Secundario,5,4,,,,,,,,
Relacion,PARTICIPO_EN,422,575,Protagonista,9,2,,,,,,,,
Relacion,PARTICIPO_EN,303,813,Protagonista,2,2,,,,,,,,
Relacion,PARTICIPO_EN,16,279,Secundario,2,3,,,,,,,,
Relacion,PARTICIPO_EN,482,332,Protagonista,7,2,,,,,,,,
Relacion,PARTICIPO_EN,192,685,Protagonista,6,4,,,,,,,,
Relacion,PARTICIPO_EN,451,243,Protagonista,5,1,,,,,,,,
Relacion,PARTICIPO_EN,497,737,Secundario,6,2,,,,,,,,
Relacion,PARTICIPO_EN,216,638,Protagonista,8,0,,,,,,,,
Relacion,PARTICIPO_EN,343,810,Protagonista,5,5,,,,,,,,
Relacion,PARTICIPO_EN,470,195,Secundario,3,0,,,,,,,,
Relacion,PARTICIPO_EN,105,245,Secundario,3,3,,,,,,,,
Relacion,PARTICIPO_EN,116,540,Secundario,9,0,,,,,,,,
Relacion,PARTICIPO_EN,78,131,Protagonista,1,3,,,,,,,,
Relacion,PARTICIPO_EN,380,261,Secundario,8,1,,,,,,,,
Relacion,PARTICIPO_EN,378,799,Secundario,1,4,,,,,,,,
Relacion,PARTICIPO_EN,54,924,Secundario,5,2,,,,,,,,
Relacion,PARTICIPO_EN,165,282,Protagonista,4,4,,,,,,,,
Relacion,PARTICIPO_EN,483,489,Secundario,5,5,,,,,,,,
Relacion,PARTICIPO_EN,415,785,Secundario,5,2,,,,,,,,
Relacion,PARTICIPO_EN,120,292,Protagonista,2,4,,,,,,,,
Relacion,PARTICIPO_EN,122,894,Secundario,10,4,,,,,,,,
Relacion,PARTICIPO_EN,77,519,Protagonista,10,3,,,,,,,,
Relacion,PARTICIPO_EN,26,971,Protagonista,10,2,,,,,,,,
Relacion,PARTICIPO_EN,53,246,Protagonista,9,3,,,,,,,,
Relacion,PARTICIPO_EN,305,753,Protagonista,6,5,,,,,,,,
Relacion,PARTICIPO_EN,142,735,Protagonista,10,3,,,,,,,,
Relacion,PARTICIPO_EN,230,720,Secundario,4,2,,,,,,,,
Relacion,PARTICIPO_EN,390,274,Protagonista,6,5,,,,,,,,
Relacion,PARTICIPO_EN,354,418,Secundario,5,0,,,,,,,,
Relacion,PARTICIPO_EN,428,169,Protagonista,6,0,,,,,,,,
Relacion,PARTICIPO_EN,410,945,Secundario,6,5,,,,,,,,
Relacion,PARTICIPO_EN,210,880,Secundario,5,0,,,,,,,,
Relacion,PARTICIPO_EN,263,990,Secundario,2,2,,,,,,,,
Relacion,PARTICIPO_EN,246,519,Secundario,8,4,,,,,,,,
Relacion,PARTICIPO_EN,381,510,Secundario,5,3,,,,,,,,
Relacion,PARTICIPO_EN,145,811,Secundario,10,3,,,,,,,,
Relacion,PARTICIPO_EN,144,479,Secundario,6,2,,,,,,,,
Relacion,PARTICIPO_EN,26,543,Secundario,6,3,,,,,,,,
Relacion,PARTICIPO_EN,342,759,Protagonista,1,2,,,,,,,,
Relacion,PARTICIPO_EN,493,971,Secundario,1,3,,,,,,,,
Relacion,PARTICIPO_EN,248,981,Secundario,4,3,,,,,,,,
Relacion,PARTICIPO_EN,11,337,Secundario,1,3,,,,,,,,
Relacion,PARTICIPO_EN,155,611,Protagonista,8,1,,,,,,,,
Relacion,PARTICIPO_EN,29,303,Secundario,9,2,,,,,,,,
Relacion,PARTICIPO_EN,322,419,Secundario,4,3,,,,,,,,
Relacion,PARTICIPO_EN,35,303,Secundario,9,5,,,,,,,,
Relacion,PARTICIPO_EN,181,509,Protagonista,10,4,,,,,,,,
Relacion,PARTICIPO_EN,112,22,Protagonista,7,0,,,,,,,,
Relacion,PARTICIPO_EN,457,952,Secundario,3,5,,,,,,,,
Relacion,PARTICIPO_EN,392,233,Protagonista,8,5,,,,,,,,
Relacion,PARTICIPO_EN,59,206,Protagonista,8,0,,,,,,,,
Relacion,PARTICIPO_EN,51,643,Protagonista,10,0,,,,,,,,
Relacion,PARTICIPO_EN,363,163,Protagonista,9,4,,,,,,,,
Relacion,PARTICIPO_EN,249,759,Secundario,9,4,,,,,,,,
Relacion,PARTICIPO_EN,221,98,Protagonista,3,5,,,,,,,,
Relacion,PARTICIPO_EN,180,992,Protagonista,3,0,,,,,,,,
Relacion,PARTICIPO_EN,270,635,Protagonista,2,3,,,,,,,,
Relacion,PARTICIPO_EN,247,171,Protagonista,3,3,,,,,,,,
Relacion,PARTICIPO_EN,248,913,Secundario,10,5,,,,,,,,
Relacion,PARTICIPO_EN,460,49,Secundario,3,0,,,,,,,,
Relacion,PARTICIPO_EN,238,732,Protagonista,9,5,,,,,,,,
Relacion,PARTICIPO_EN,377,165,Protagonista,2,5,,,,,,,,
Relacion,PARTICIPO_EN,9,275,Secundario,2,4,,,,,,,,
Relacion,PARTICIPO_EN,205,305,Protagonista,2,0,,,,,,,,
Relacion,PARTICIPO_EN,396,913,Secundario,3,1,,,,,,,,
Relacion,PARTICIPO_EN,26,770,Secundario,4,4,,,,,,,,
Relacion,PARTICIPO_EN,16,455,Secundario,7,4,,,,,,,,
Relacion,PARTICIPO_EN,269,58,Protagonista,6,5,,,,,,,,
Relacion,PARTICIPO_EN,123,532,Secundario,2,2,,,,,,,,
Relacion,PARTICIPO_EN,177,232,Secundario,7,0,,,,,,,,
Relacion,PARTICIPO_EN,68,768,Secundario,6,4,,,,,,,,
Relacion,PARTICIPO_EN,10,654,Secundario,9,2,,,,,,,,
Relacion,PARTICIPO_EN,257,687,Protagonista,4,1,,,,,,,,
Relacion,PARTICIPO_EN,453,582,Protagonista,4,5,,,,,,,,
Relacion,PARTICIPO_EN,8,457,Secundario,6,4,,,,,,,,
Relacion,PARTICIPO_EN,33,692,Protagonista,9,2,,,,,,,,
Relacion,PARTICIPO_EN,231,727,Protagonista,1,1,,,,,,,,
Relacion,PARTICIPO_EN,123,805,Protagonista,4,0,,,,,,,,
Relacion,PARTICIPO_EN,19,978,Secundario,9,2,,,,,,,,
Relacion,PARTICIPO_EN,168,340,Protagonista,6,2,,,,,,,,
Relacion,PARTICIPO_EN,204,406,Protagonista,7,0,,,,,,,,
Relacion,PARTICIPO_EN,208,753,Secundario,7,2,,,,,,,,
Relacion,PARTICIPO_EN,160,106,Protagonista,3,3,,,,,,,,
Relacion,PARTICIPO_EN,481,290,Secundario,6,2,,,,,,,,
Relacion,PARTICIPO_EN,163,282,Protagonista,2,5,,,,,,,,
Relacion,PARTICIPO_EN,7,447,Secundario,6,4,,,,,,,,
Relacion,PARTICIPO_EN,97,389,Protagonista,9,0,,,,,,,,
Relacion,PARTICIPO_EN,141,495,Secundario,7,4,,,,,,,,
Relacion,PARTICIPO_EN,375,678,Protagonista,9,4,,,,,,,,
Relacion,PARTICIPO_EN,473,108,Secundario,10,2,,,,,,,,
Relacion,PARTICIPO_EN,413,408,Protagonista,1,2,,,,,,,,
Relacion,PARTICIPO_EN,72,860,Secundario,5,2,,,,,,,,
Relacion,PARTICIPO_EN,411,575,Secundario,6,0,,,,,,,,
Relacion,PARTICIPO_EN,212,67,Protagonista,9,1,,,,,,,,
Relacion,PARTICIPO_EN,278,683,Secundario,3,0,,,,,,,,
Relacion,PARTICIPO_EN,158,569,Secundario,1,2,,,,,,,,
Relacion,PARTICIPO_EN,205,859,Secundario,10,2,,,,,,,,
Relacion,PARTICIPO_EN,440,651,Secundario,10,2,,,,,,,,
Relacion,PARTICIPO_EN,200,529,Protagonista,8,1,,,,,,,,
Relacion,PARTICIPO_EN,330,543,Protagonista,8,4,,,,,,,,
Relacion,PARTICIPO_EN,447,507,Secundario,10,2,,,,,,,,
Relacion,PARTICIPO_EN,498,209,Protagonista,9,4,,,,,,,,
Relacion,PARTICIPO_EN,250,376,Protagonista,2,0,,,,,,,,
Relacion,PARTICIPO_EN,61,917,Protagonista,10,0,,,,,,,,
Relacion,PARTICIPO_EN,491,166,Secundario,6,0,,,,,,,,
Relacion,PARTICIPO_EN,154,73,Secundario,10,5,,,,,,,,
Relacion,PARTICIPO_EN,480,448,Secundario,9,3,,,,,,,,
Relacion,PARTICIPO_EN,424,58,Secundario,7,3,,,,,,,,
Relacion,PARTICIPO_EN,139,101,Secundario,10,5,,,,,,,,
Relacion,PARTICIPO_EN,49,917,Protagonista,4,3,,,,,,,,
Relacion,PARTICIPO_EN,51,472,Secundario,3,5,,,,,,,,
Relacion,PARTICIPO_EN,481,767,Secundario,6,4,,,,,,,,
Relacion,PARTICIPO_EN,330,893,Protagonista,10,5,,,,,,,,
Relacion,PARTICIPO_EN,77,495,Protagonista,10,2,,,,,,,,
Relacion,PARTICIPO_EN,233,658,Protagonista,2,4,,,,,,,,
Relacion,PARTICIPO_EN,28,681,Secundario,3,2,,,,,,,,
Relacion,PARTICIPO_EN,307,418,Protagonista,1,5,,,,,,,,
Relacion,PARTICIPO_EN,155,339,Secundario,3,4,,,,,,,,
Relacion,PARTICIPO_EN,16,99,Secundario,8,5,,,,,,,,
Relacion,PARTICIPO_EN,246,244,Secundario,3,5,,,,,,,,
Relacion,PARTICIPO_EN,165,805,Secundario,7,1,,,,,,,,
Relacion,PARTICIPO_EN,66,267,Secundario,7,3,,,,,,,,
Relacion,PARTICIPO_EN,435,1,Secundario,5,3,,,,,,,,
Relacion,PARTICIPO_EN,379,991,Secundario,3,5,,,,,,,,
Relacion,PARTICIPO_EN,231,981,Secundario,8,5,,,,,,,,
Relacion,PARTICIPO_EN,267,583,Secundario,2,5,,,,,,,,
Relacion,PARTICIPO_EN,163,223,Secundario,5,0,,,,,,,,
Relacion,PARTICIPO_EN,93,949,Protagonista,2,0,,,,,,,,
Relacion,PARTICIPO_EN,14,531,Protagonista,3,2,,,,,,,,
Relacion,PARTICIPO_EN,238,632,Secundario,10,3,,,,,,,,
Relacion,PARTICIPO_EN,408,405,Secundario,2,2,,,,,,,,
Relacion,PARTICIPO_EN,19,621,Protagonista,9,4,,,,,,,,
Relacion,PARTICIPO_EN,95,898,Secundario,2,2,,,,,,,,
Relacion,PARTICIPO_EN,64,398,Secundario,9,3,,,,,,,,
Relacion,PARTICIPO_EN,35,782,Protagonista,5,0,,,,,,,,
Relacion,PARTICIPO_EN,367,347,Protagonista,2,1,,,,,,,,
Relacion,PARTICIPO_EN,304,267,Protagonista,10,5,,,,,,,,
Relacion,PARTICIPO_EN,13,88,Protagonista,6,3,,,,,,,,
Relacion,PARTICIPO_EN,342,203,Protagonista,5,2,,,,,,,,
Relacion,PARTICIPO_EN,453,518,Secundario,2,1,,,,,,,,
Relacion,PARTICIPO_EN,120,389,Secundario,10,1,,,,,,,,
Relacion,PARTICIPO_EN,236,589,Protagonista,8,5,,,,,,,,
Relacion,PARTICIPO_EN,415,743,Secundario,10,0,,,,,,,,
Relacion,PARTICIPO_EN,142,800,Secundario,8,4,,,,,,,,
Relacion,PARTICIPO_EN,163,150,Protagonista,7,1,,,,,,,,
Relacion,PARTICIPO_EN,230,240,Secundario,2,1,,,,,,,,
Relacion,PARTICIPO_EN,202,352,Protagonista,2,2,,,,,,,,
Relacion,PARTICIPO_EN,366,926,Secundario,6,2,,,,,,,,
Relacion,PARTICIPO_EN,381,450,Secundario,4,5,,,,,,,,
Relacion,PARTICIPO_EN,251,51,Protagonista,2,1,,,,,,,,
Relacion,PARTICIPO_EN,475,67,Secundario,9,3,,,,,,,,
Relacion,PARTICIPO_EN,193,13,Protagonista,6,3,,,,,,,,
Relacion,PARTICIPO_EN,231,829,Protagonista,8,1,,,,,,,,
Relacion,PARTICIPO_EN,294,734,Protagonista,5,4,,,,,,,,
Relacion,PARTICIPO_EN,221,547,Protagonista,1,2,,,,,,,,
Relacion,PARTICIPO_EN,384,768,Secundario,10,2,,,,,,,,
Relacion,PARTICIPO_EN,139,256,Secundario,7,4,,,,,,,,
Relacion,PARTICIPO_EN,371,168,Protagonista,2,4,,,,,,,,
Relacion,PARTICIPO_EN,84,902,Protagonista,10,3,,,,,,,,
Relacion,PARTICIPO_EN,376,48,Protagonista,9,5,,,,,,,,
Relacion,PARTICIPO_EN,99,587,Protagonista,9,0,,,,,,,,
Relacion,PARTICIPO_EN,468,7,Secundario,5,1,,,,,,,,
Relacion,PARTICIPO_EN,298,387,Secundario,6,1,,,,,,,,
Relacion,PARTICIPO_EN,259,875,Secundario,5,5,,,,,,,,
Relacion,PARTICIPO_EN,147,397,Protagonista,5,3,,,,,,,,
Relacion,PARTICIPO_EN,128,870,Secundario,8,0,,,,,,,,
Relacion,PARTICIPO_EN,225,761,Protagonista,6,0,,,,,,,,
Relacion,PARTICIPO_EN,490,394,Secundario,6,3,,,,,,,,
Relacion,PARTICIPO_EN,302,257,Secundario,9,3,,,,,,,,
Relacion,PARTICIPO_EN,97,899,Secundario,3,0,,,,,,,,
Relacion,PARTICIPO_EN,14,14,Secundario,10,3,,,,,,,,
Relacion,PARTICIPO_EN,166,514,Secundario,7,1,,,,,,,,
Relacion,PARTICIPO_EN,344,238,Protagonista,5,1,,,,,,,,
Relacion,PARTICIPO_EN,259,500,Secundario,4,1,,,,,,,,
Relacion,PARTICIPO_EN,198,57,Protagonista,10,3,,,,,,,,
Relacion,PARTICIPO_EN,304,186,Secundario,6,1,,,,,,,,
Relacion,PARTICIPO_EN,152,122,Protagonista,3,0,,,,,,,,
Relacion,PARTICIPO_EN,484,466,Protagonista,1,0,,,,,,,,
Relacion,PARTICIPO_EN,343,310,Secundario,2,2,,,,,,,,
Relacion,PARTICIPO_EN,372,905,Secundario,5,5,,,,,,,,
Relacion,PARTICIPO_EN,303,818,Protagonista,8,3,,,,,,,,
Relacion,PARTICIPO_EN,102,359,Protagonista,4,2,,,,,,,,
Relacion,PARTICIPO_EN,417,581,Secundario,5,4,,,,,,,,
Relacion,PARTICIPO_EN,259,698,Secundario,6,1,,,,,,,,
Relacion,PARTICIPO_EN,380,731,Protagonista,3,5,,,,,,,,
Relacion,PARTICIPO_EN,196,294,Secundario,10,2,,,,,,,,
Relacion,PARTICIPO_EN,67,428,Protagonista,10,0,,,,,,,,
Relacion,PARTICIPO_EN,229,372,Protagonista,2,3,,,,,,,,
Relacion,PARTICIPO_EN,47,77,Protagonista,6,5,,,,,,,,
Relacion,PARTICIPO_EN,26,645,Protagonista,8,0,,,,,,,,
Relacion,PARTICIPO_EN,253,927,Protagonista,1,2,,,,,,,,
Relacion,PARTICIPO_EN,202,502,Secundario,7,3,,,,,,,,
Relacion,PARTICIPO_EN,97,260,Secundario,4,4,,,,,,,,
Relacion,PARTICIPO_EN,129,708,Protagonista,2,3,,,,,,,,
Relacion,PARTICIPO_EN,243,148,Protagonista,5,5,,,,,,,,
Relacion,PARTICIPO_EN,485,590,Protagonista,5,1,,,,,,,,
Relacion,PARTICIPO_EN,276,107,Protagonista,3,0,,,,,,,,
Relacion,PARTICIPO_EN,448,246,Secundario,9,0,,,,,,,,
Relacion,PARTICIPO_EN,61,927,Protagonista,1,4,,,,,,,,
Relacion,PARTICIPO_EN,154,156,Protagonista,3,1,,,,,,,,
Relacion,PARTICIPO_EN,159,437,Secundario,2,5,,,,,,,,
Relacion,PARTICIPO_EN,496,609,Protagonista,4,5,,,,,,,,
Relacion,PARTICIPO_EN,411,899,Protagonista,2,1,,,,,,,,
Relacion,PARTICIPO_EN,46,68,Secundario,1,0,,,,,,,,
Relacion,PARTICIPO_EN,59,775,Secundario,3,2,,,,,,,,
Relacion,PARTICIPO_EN,266,211,Secundario,2,3,,,,,,,,
Relacion,PARTICIPO_EN,471,760,Protagonista,1,0,,,,,,,,
Relacion,PARTICIPO_EN,370,534,Secundario,3,4,,,,,,,,
Relacion,PARTICIPO_EN,292,160,Protagonista,6,5,,,,,,,,
Relacion,PARTICIPO_EN,418,783,Protagonista,1,5,,,,,,,,
Relacion,PARTICIPO_EN,388,574,Secundario,5,4,,,,,,,,
Relacion,PARTICIPO_EN,191,287,Protagonista,9,5,,,,,,,,
Relacion,PARTICIPO_EN,175,936,Secundario,7,2,,,,,,,,
Relacion,PARTICIPO_EN,396,258,Secundario,4,3,,,,,,,,
Relacion,PARTICIPO_EN,304,765,Secundario,3,3,,,,,,,,
Relacion,PARTICIPO_EN,277,144,Protagonista,2,0,,,,,,,,
Relacion,PARTICIPO_EN,19,98,Secundario,6,3,,,,,,,,
Relacion,PARTICIPO_EN,167,203,Protagonista,1,3,,,,,,,,
Relacion,PARTICIPO_EN,361,550,Protagonista,7,2,,,,,,,,
Relacion,PARTICIPO_EN,15,174,Secundario,10,1,,,,,,,,
Relacion,PARTICIPO_EN,418,582,Protagonista,4,4,,,,,,,,
Relacion,PARTICIPO_EN,438,483,Secundario,6,2,,,,,,,,
Relacion,PARTICIPO_EN,200,906,Secundario,9,0,,,,,,,,
Relacion,PARTICIPO_EN,458,573,Secundario,1,2,,,,,,,,
Relacion,PARTICIPO_EN,265,221,Protagonista,10,4,,,,,,,,
Relacion,PARTICIPO_EN,262,447,Protagonista,3,4,,,,,,,,
Relacion,PARTICIPO_EN,77,674,Secundario,1,5,,,,,,,,
Relacion,PARTICIPO_EN,365,904,Protagonista,3,1,,,,,,,,
Relacion,PARTICIPO_EN,286,104,Protagonista,6,0,,,,,,,,
Relacion,PARTICIPO_EN,197,501,Secundario,9,5,,,,,,,,
Relacion,PARTICIPO_EN,192,881,Secundario,9,4,,,,,,,,
Relacion,PARTICIPO_EN,84,931,Protagonista,8,3,,,,,,,,
Relacion,PARTICIPO_EN,259,84,Secundario,2,4,,,,,,,,
Relacion,PARTICIPO_EN,63,379,Protagonista,4,2,,,,,,,,
Relacion,PARTICIPO_EN,178,319,Protagonista,6,3,,,,,,,,
Relacion,PARTICIPO_EN,302,978,Secundario,4,5,,,,,,,,
Relacion,PARTICIPO_EN,98,17,Secundario,1,4,,,,,,,,
Relacion,PARTICIPO_EN,230,868,Secundario,4,4,,,,,,,,
Relacion,PARTICIPO_EN,266,227,Protagonista,1,3,,,,,,,,
Relacion,PARTICIPO_EN,220,710,Protagonista,9,3,,,,,,,,
Relacion,PARTICIPO_EN,400,288,Protagonista,6,1,,,,,,,,
Relacion,PARTICIPO_EN,317,676,Protagonista,8,2,,,,,,,,
Relacion,PARTICIPO_EN,485,770,Protagonista,7,1,,,,,,,,
Relacion,PARTICIPO_EN,474,24,Secundario,6,4,,,,,,,,
Relacion,PARTICIPO_EN,163,676,Protagonista,5,5,,,,,,,,
Relacion,PARTICIPO_EN,247,359,Protagonista,1,1,,,,,,,,
Relacion,PARTICIPO_EN,410,178,Secundario,9,1,,,,,,,,
Relacion,PARTICIPO_EN,254,376,Secundario,1,0,,,,,,,,
Relacion,PARTICIPO_EN,162,362,Protagonista,5,0,,,,,,,,
Relacion,PARTICIPO_EN,162,920,Protagonista,2,4,,,,,,,,
Relacion,PARTICIPO_EN,383,544,Protagonista,9,4,,,,,,,,
Relacion,PARTICIPO_EN,435,836,Protagonista,2,2,,,,,,,,
Relacion,PARTICIPO_EN,364,279,Protagonista,8,2,,,,,,,,
Relacion,PARTICIPO_EN,222,967,Secundario,5,4,,,,,,,,
Relacion,PARTICIPO_EN,343,920,Secundario,2,3,,,,,,,,
Relacion,PARTICIPO_EN,405,537,Protagonista,6,0,,,,,,,,
Relacion,PARTICIPO_EN,313,621,Protagonista,3,3,,,,,,,,
Relacion,PARTICIPO_EN,435,521,Protagonista,5,1,,,,,,,,
Relacion,PARTICIPO_EN,83,153,Secundario,3,4,,,,,,,,
Relacion,PARTICIPO_EN,287,253,Secundario,5,0,,,,,,,,
Relacion,PARTICIPO_EN,460,268,Secundario,1,1,,,,,,,,
Relacion,PARTICIPO_EN,284,909,Secundario,6,3,,,,,,,,
Relacion,PARTICIPO_EN,171,258,Protagonista,5,3,,,,,,,,
Relacion,PARTICIPO_EN,45,967,Protagonista,3,3,,,,,,,,
Relacion,PARTICIPO_EN,288,195,Secundario,4,0,,,,,,,,
Relacion,PARTICIPO_EN,331,56,Protagonista,1,3,,,,,,,,
Relacion,PARTICIPO_EN,208,343,Secundario,9,2,,,,,,,,
Relacion,PARTICIPO_EN,355,881,Protagonista,5,1,,,,,,,,
Relacion,PARTICIPO_EN,5,866,Secundario,6,0,,,,,,,,
Relacion,PARTICIPO_EN,171,25,Secundario,10,3,,,,,,,,
Relacion,PARTICIPO_EN,225,620,Secundario,4,2,,,,,,,,
Relacion,PARTICIPO_EN,383,676,Protagonista,3,5,,,,,,,,
Relacion,PARTICIPO_EN,441,692,Protagonista,10,1,,,,,,,,
Relacion,PARTICIPO_EN,322,663,Protagonista,10,2,,,,,,,,
Relacion,PARTICIPO_EN,306,760,Protagonista,3,1,,,,,,,,
Relacion,PARTICIPO_EN,494,268,Protagonista,10,0,,,,,,,,
Relacion,PARTICIPO_EN,274,724,Secundario,4,5,,,,,,,,
Relacion,PARTICIPO_EN,298,339,Secundario,5,4,,,,,,,,
Relacion,PARTICIPO_EN,76,190,Protagonista,2,3,,,,,,,,
Relacion,PARTICIPO_EN,439,169,Protagonista,2,3,,,,,,,,
Relacion,PARTICIPO_EN,334,521,Secundario,3,4,,,,,,,,
Relacion,PARTICIPO_EN,295,589,Secundario,1,4,,,,,,,,
Relacion,PARTICIPO_EN,360,823,Secundario,9,2,,,,,,,,
Relacion,PARTICIPO_EN,187,328,Secundario,3,5,,,,,,,,
Relacion,PARTICIPO_EN,203,885,Protagonista,2,1,,,,,,,,
Relacion,PARTICIPO_EN,357,229,Protagonista,1,1,,,,,,,,
Relacion,PARTICIPO_EN,196,699,Secundario,3,0,,,,,,,,
Relacion,PARTICIPO_EN,106,572,Secundario,4,5,,,,,,,,
Relacion,PARTICIPO_EN,7,721,Protagonista,1,0,,,,,,,,
Relacion,PARTICIPO_EN,1,281,Secundario,1,4,,,,,,,,
Relacion,PARTICIPO_EN,142,701,Secundario,4,5,,,,,,,,
Relacion,PARTICIPO_EN,316,75,Secundario,3,2,,,,,,,,
Relacion,PARTICIPO_EN,411,584,Protagonista,3,0,,,,,,,,
Relacion,PARTICIPO_EN,83,680,Secundario,6,4,,,,,,,,
Relacion,PARTICIPO_EN,59,907,Secundario,7,2,,,,,,,,
Relacion,PARTICIPO_EN,412,821,Secundario,4,3,,,,,,,,
Relacion,PARTICIPO_EN,387,923,Secundario,6,3,,,,,,,,
Relacion,PARTICIPO_EN,255,171,Secundario,1,3,,,,,,,,
Relacion,PARTICIPO_EN,427,509,Secundario,6,4,,,,,,,,
Relacion,PARTICIPO_EN,22,875,Secundario,9,5,,,,,,,,
Relacion,PARTICIPO_EN,40,671,Secundario,8,2,,,,,,,,
Relacion,PARTICIPO_EN,352,777,Protagonista,2,5,,,,,,,,
Relacion,PARTICIPO_EN,374,821,Protagonista,2,4,,,,,,,,
Relacion,PARTICIPO_EN,184,623,Protagonista,8,5,,,,,,,,
Relacion,PARTICIPO_EN,34,583,Protagonista,6,5,,,,,,,,
Relacion,PARTICIPO_EN,188,711,Protagonista,2,1,,,,,,,,
Relacion,PARTICIPO_EN,36,849,Protagonista,8,3,,,,,,,,
Relacion,PARTICIPO_EN,286,637,Secundario,2,4,,,,,,,,
Relacion,PARTICIPO_EN,106,80,Protagonista,7,4,,,,,,,,
Relacion,PARTICIPO_EN,487,979,Secundario,1,3,,,,,,,,
Relacion,PARTICIPO_EN,294,799,Secundario,8,3,,,,,,,,
Relacion,PARTICIPO_EN,407,497,Protagonista,3,5,,,,,,,,
Relacion,PARTICIPO_EN,76,967,Secundario,4,2,,,,,,,,
Relacion,PARTICIPO_EN,250,180,Secundario,8,3,,,,,,,,
Relacion,PARTICIPO_EN,271,835,Secundario,5,2,,,,,,,,
Relacion,PARTICIPO_EN,414,265,Protagonista,4,5,,,,,,,,
Relacion,PARTICIPO_EN,281,988,Protagonista,5,1,,,,,,,,
Relacion,PARTICIPO_EN,206,152,Secundario,10,3,,,,,,,,
Relacion,PARTICIPO_EN,156,6,Protagonista,6,4,,,,,,,,
Relacion,PARTICIPO_EN,349,378,Secundario,10,1,,,,,,,,
Relacion,PARTICIPO_EN,57,263,Secundario,4,1,,,,,,,,
Relacion,PARTICIPO_EN,35,570,Secundario,6,5,,,,,,,,
Relacion,PARTICIPO_EN,204,987,Protagonista,3,0,,,,,,,,
Relacion,PARTICIPO_EN,66,653,Secundario,2,0,,,,,,,,
